RegioCode,Regio,50PLUS,BBB,BIJ1,BVNL / Groep Van Haga,CDA,ChristenUnie,D66,DENK,Forum voor Democratie,GROENLINKS / Partij van de Arbeid (PvdA),JA21,LEF - Voor de Nieuwe Generatie,LP (Libertaire Partij),Nederland met een PLAN,Nieuw Sociaal Contract,PVV (Partij voor de Vrijheid),Partij voor de Dieren,PartijvdSport,Piratenpartij - De Groenen,Politieke Partij voor Basisinkomen,SP (Socialistische Partij),Samen voor Nederland,Splinter,Staatkundig Gereformeerde Partij (SGP),VVD,Volt,x,y
GM0168,Losser,0.22886287844111686,8.533315896161643,0.05885045445628719,0.4577257568822337,2.981756359118551,0.3269469692015955,2.8117439351337215,0.22886287844111686,1.876675603217158,6.931275747073824,0.5165762113385209,0.02615575753612764,0.01307787876806382,0.01961681815209573,33.00856601059308,27.391617079709672,0.8435231805401164,0.01307787876806382,0.03269469692015955,0.0,1.8309030275289349,0.01961681815209573,0.04577257568822337,0.07846727260838292,11.122735892238278,0.6015824233309357,-0.15078922,-21.743938
GM0171,Noordoostpolder,0.4336725772042108,11.838561885776238,0.16087853670478788,0.5630748784667576,5.452383450494876,4.6305039695030255,3.0531948378973874,0.9268002657993215,2.836358549295282,7.722169761829819,0.6959745392228868,0.027978875948658763,0.041968313922988144,0.03497359493582345,15.140069247717973,24.103801629769524,1.2835309341447207,0.0,0.08743398733955864,0.006994718987164691,2.451649005001224,0.10142342531388801,0.08043926835239394,4.546567341657049,13.066135068023643,0.7134613366907985,-0.92233247,-15.52246
GM0173,Oldenzaal,0.2715578847070033,4.111481657932349,0.06193425440686041,0.37160552644116246,2.6727012863268222,0.3763696998570748,4.545021438780371,1.3720819437827536,2.401143401619819,9.423535016674608,0.519294902334445,0.04764173415912339,0.07146260123868509,0.06669842782277274,32.13911386374464,23.05859933301572,1.0862315388280133,0.04764173415912339,0.06193425440686041,0.0,2.467841829442592,0.023820867079561697,0.06669842782277274,0.10481181515007146,13.444497379704622,1.1862791805621724,0.7655401,-22.3837
GM0175,Ommen,0.2200911806319761,15.84656500550228,0.07074359377456375,0.43232196195566736,6.7599434051249805,6.304040245244458,3.788712466593303,0.1650683854739821,2.0279830215374943,8.009746895142273,0.7074359377456375,0.015720798616569723,0.015720798616569723,0.0,19.320861499764188,18.41691557931143,1.3912906775664204,0.007860399308284862,0.05502279515799403,0.0,2.0594246187706338,0.07074359377456375,0.11004559031598805,1.9965414243043547,11.389718597704764,0.8174815280616256,1.2542255,-17.190908
GM0177,Raalte,0.22792242911226146,17.60797342192691,0.09657730047129723,0.43266630611141155,5.238352777563161,0.873058796260527,4.311210693038708,0.41721393803600404,1.2786834582399753,9.170980452754385,0.6837672873367844,0.023178552113111334,0.034767828169667,0.019315460094259444,21.343583404156686,18.477169126168587,1.004403924901491,0.069535656339334,0.030904736150815112,0.0,2.225141002858688,0.015452368075407556,0.057946380282778334,0.26269025728192846,15.367380050992814,0.730124391563007,2.9389822,-18.148993
GM0180,Staphorst,0.20827909398594116,8.400590124099628,0.05206977349648529,0.7116202377852989,4.0701206283086,7.602186930486853,1.0500737655124535,0.1996007984031936,3.037403453961642,2.785732882061963,0.8678295582747548,0.026034886748242645,0.026034886748242645,0.008678295582747549,10.639590384448494,21.227110995400505,0.5206977349648529,0.034713182330990196,0.04339147791373774,0.0,0.7463334201162891,0.06942636466198039,0.017356591165495098,31.597674216783822,5.684283606699644,0.37316671005814456,-10.212967,24.671503
GM0183,Tubbergen,0.11243386243386243,16.83862433862434,0.006613756613756613,0.2976190476190476,3.611111111111111,0.16534391534391535,1.9510582010582012,0.10582010582010581,1.2103174603174602,3.240740740740741,0.6084656084656085,0.026455026455026454,0.013227513227513227,0.03968253968253968,32.78439153439153,25.91269841269841,0.45634920634920634,0.03306878306878307,0.006613756613756613,0.0,0.8994708994708994,0.01984126984126984,0.013227513227513227,0.16534391534391535,10.985449735449736,0.49603174603174605,-0.93576443,-20.855984
GM0184,Urk,0.054919190334222504,5.0211831162717715,0.039227993095873215,0.6041110936764476,3.710968146869606,4.142476070924212,0.15691197238349286,0.2039855640985407,3.687431351012082,0.6511846853914953,0.2353679585752393,0.007845598619174643,0.007845598619174643,0.015691197238349285,6.001882943668602,25.741409069512002,0.07845598619174643,0.0,0.04707359171504786,0.0,0.2745959516711125,0.015691197238349285,0.015691197238349285,48.35242428997333,0.8551702494900361,0.07845598619174643,-10.05776,25.9478
GM0189,Wierden,0.18710167806817518,9.951470502251068,0.04092849207741332,0.4326726305326551,4.987429106004795,4.326726305326551,2.4966380167222124,0.1578670408700228,1.4734257147868794,5.040051452961468,0.6840905104367655,0.011693854879260949,0.01754078231889142,0.005846927439630474,27.74951762848623,22.30018125475063,0.6431620183593522,0.01754078231889142,0.03508156463778284,0.0,1.4968134245454014,0.023387709758521898,0.02923463719815237,3.847278255276852,13.407004619072678,0.6373150909197217,0.30386978,-20.151508
GM0193,Zwolle,0.34837707266150375,3.2385715326163482,0.42606394600762304,0.42606394600762304,3.1633123740622953,6.111771989026729,7.7529071884634995,1.4347794421111408,2.0999732951372874,22.01209001966449,0.5183171081061397,0.07890073074215241,0.029132577504794737,0.0691898715738875,13.6583234201646,16.10181835837926,2.9508873297565,0.08011458813818552,0.09832244907868223,0.0,3.089267072904275,0.041271151465125874,0.11774416741521206,1.160447670607657,12.774635235852491,2.2177174625524994,16.73693,-0.46945235
GM0197,Aalten,0.3493745069311394,15.575340921897892,0.10143130846387918,0.5691423419362109,7.150907246703483,3.076749690071002,4.040347120477854,0.6198579961681505,1.6454412261918179,10.430519553702243,0.6874788684774034,0.06198579961681506,0.005635072692437733,0.039445508847064124,18.51684886735039,19.796010368533754,1.200270483489237,0.0,0.06762087230925279,0.0,2.7442804012171758,0.23667305308238476,0.10143130846387918,0.6423982869379015,11.574439310267103,0.7663698861715316,2.3016772,-16.727839
GM0200,Apeldoorn,0.5112615724747823,4.648729742000434,0.16680155549852937,0.5260664442645927,3.2708896740954225,3.139619810892438,5.978207228725399,1.8999585463589885,2.331273811168795,14.14654849089007,0.6543753331096153,0.0345447008428907,0.02664876922165854,0.07698533330701356,14.19589806352277,22.353382419708247,2.1279535719220672,0.0,0.05724550425393316,0.0,2.915572751139975,0.05527152134862512,0.12238694012909848,3.704178921810537,15.662567362166644,1.3936319311474763,5.553928,-0.75237936
GM0202,Arnhem,0.3736115785930663,1.8635700661954449,0.8874677437450914,0.4577583305284416,1.706496129249411,1.41029956243689,8.223942555817345,4.361045663637384,2.4985975541344105,24.924267923258164,0.44541680691125324,0.07853696847301694,0.06282957477841355,0.10658588578480871,10.437563110063952,19.10580051610008,4.208459553461236,0.0,0.14361045663637384,0.0,3.726018175698418,0.03365870077415012,0.1570739369460339,0.29619656681252104,11.901716593739481,2.5894760462246156,17.262224,-2.0429926
GM0203,Barneveld,0.2650356778797146,7.380224260958206,0.05606523955147808,0.445973496432212,5.259938837920489,7.135575942915392,2.1126401630988787,1.0728848114169216,2.1788990825688073,4.329765545361876,0.6880733944954128,0.022935779816513763,0.020387359836901122,0.01783893985728848,10.711009174311927,20.471457696228338,0.8103975535168195,0.0,0.022935779816513763,0.0,1.1162079510703364,0.04332313965341488,0.06116207951070336,23.692660550458715,11.551987767584098,0.5326197757390418,-9.41572,23.225588
GM0209,Beuningen,0.6012491973615084,3.8001284221586595,0.11674741696339969,0.42612807191640883,2.521744206409433,0.4786644095499387,6.730488587939992,0.4845017803981087,1.6403012083357655,13.431790321639134,0.6771350183877182,0.017512112544509954,0.03502422508901991,0.04086159593718989,14.149786935964041,28.247037534294552,1.441830599497986,0.017512112544509954,0.08172319187437978,0.0,3.72424260113245,0.02918685424084992,0.08756056272254976,0.16344638374875955,19.893759850563306,1.161636798785827,-0.7777787,-2.468624
GM0213,Brummen,0.4741348807586158,9.043945934470313,0.10614960016983936,0.5944377609511005,2.8872691246196305,1.111032481777652,5.640082089024132,1.5568608024909774,1.9814592031703346,14.945863703913382,0.5802844809284552,0.028306560045290495,0.04953648007925837,0.07076640011322624,14.23819970278112,24.018116198428984,1.903616163045786,0.0,0.028306560045290495,0.0,3.4958601655933763,0.042459840067935746,0.09907296015851674,0.3538320005661312,15.731370745170194,1.019036161630458,5.2637024,-7.2310877
GM0214,Buren,0.46519355374646953,7.027745472669879,0.14952649941850807,0.4596555352494877,2.9296117849033614,1.7223237525613335,4.507947056543169,0.1938306473943623,2.0989090103560946,9.447859555850917,0.830702774547267,0.01661405549094534,0.04430414797585424,0.01107603699396356,11.037270864484688,31.289804507947057,1.589411308633771,0.02215207398792712,0.04984216647283602,0.0,1.9992246774104225,0.04430414797585424,0.07753225895774492,4.967602591792657,17.937641911723986,1.079913606911447,-11.06499,10.797086
GM0216,Culemborg,0.5224489795918368,2.748299319727891,0.41360544217687073,0.43537414965986393,2.65578231292517,1.6326530612244898,6.868027210884354,4.500680272108844,2.0081632653061225,22.895238095238096,0.5714285714285714,0.04897959183673469,0.08707482993197278,0.08163265306122448,10.606802721088435,20.174149659863946,3.020408163265306,0.08707482993197278,0.08707482993197278,0.0,2.7210884353741496,0.05442176870748299,0.1469387755102041,0.8054421768707483,14.81904761904762,2.0081632653061225,14.759516,-1.8063962
GM0221,Doesburg,0.3003003003003003,4.790504790504791,0.0715000715000715,0.4147004147004147,3.231803231803232,1.0296010296010296,6.535106535106535,2.9744029744029743,2.7885027885027887,15.801515801515801,0.572000572000572,0.0286000286000286,0.0429000429000429,0.0286000286000286,13.985413985413986,24.581724581724583,2.1164021164021163,0.0,0.0572000572000572,0.0,5.033605033605034,0.0143000143000143,0.1144001144001144,0.1573001573001573,14.085514085514086,1.244101244101244,4.9777427,-1.9850743
GM0222,Doetinchem,0.47566281992378584,6.934947704116105,0.14323937190886732,0.3756655225534445,3.2215345531201858,1.2999648658144374,5.726872246696035,1.49995946055512,2.594524472311559,13.891516445501473,0.6837653036404422,0.027026296586578742,0.035134185562552364,0.056755222831815354,15.615794167725197,24.65338774627713,1.5540120537282776,0.0,0.09459203805302559,0.0,3.870165671198076,0.06486311180778898,0.08918677873570985,1.091862382097781,14.794194751493203,1.2053728277614117,5.086908,-6.5716352
GM0225,Druten,0.6509684159768545,5.786385919794262,0.13662300088403118,0.49827212087117256,3.029815960781162,0.4661255324278711,5.673872860242707,1.2135337137346298,1.4305231857269147,10.688740657397734,0.7313348870851081,0.02410994133247609,0.056256529775777546,0.032146588443301455,14.602587800369685,29.48645824961826,1.4064132443944386,0.04018323555412682,0.056256529775777546,0.0,4.323716145624045,0.04821988266495218,0.12054970666238045,0.15269629510568192,18.154785823354498,1.189423772402154,-6.264881,0.2981075
GM0226,Duiven,0.4923985966639995,4.690096633224595,0.17233950883239982,0.3200590878315997,3.4898750538560965,0.9170923862866991,6.130362528466794,0.6832030528712993,1.975749369114298,12.457684495599187,0.7570628423708993,0.024619929833199976,0.043084877208099955,0.055394842124699945,15.350526251000185,27.315812149935372,1.4279559303255986,0.0,0.043084877208099955,0.0,3.4344802117313966,0.043084877208099955,0.11694466670769989,0.2708192281651997,18.61882193635748,1.1694466670769987,-0.7021518,-3.1254845
GM0228,Ede,0.36966886552152045,4.645026451570766,0.19463131082228463,0.4532688916465286,4.293645091764091,6.894389654496767,4.817451505453596,2.075631898634968,2.0233818823068384,12.025341257919143,0.630918947162171,0.03788126183789432,0.03657501142969107,0.044412513878910584,11.376134805042126,19.085624714257722,1.8143818169943178,0.0,0.0796812749003984,0.0,1.8666318333224479,0.049637515511723594,0.0744562732675854,12.721572725491477,13.157860361831363,1.2317941349356671,-6.401313,19.431816
GM0230,Elburg,0.28868360277136257,6.697459584295612,0.04490633820887863,0.35283551449833206,5.465742879137799,10.58506543494996,2.161919425198871,0.26943802925327176,1.777007954837054,5.055170644085194,0.6479343084423916,0.012830382345393894,0.012830382345393894,0.057736720554272515,13.84398255068001,25.288683602771364,0.8018988965871183,0.0,0.012830382345393894,0.0,1.5332306902745703,0.04490633820887863,0.0705671028996664,13.767000256607647,10.713369258403901,0.4939697202976649,-11.078683,20.644995
GM0232,Epe,0.43166789125642907,8.550698016164585,0.12398971344599559,0.5005510653930934,4.578434974283615,3.370683321087436,4.615172667156503,1.235304922850845,2.011388684790595,10.22226304188097,0.5051432770022043,0.018368846436443792,0.018368846436443792,0.018368846436443792,13.602130786186628,24.545371050698016,1.7220793534166055,0.0,0.055106539309331376,0.0,2.2226304188096986,0.059698750918442324,0.07806759735488611,4.289125642909625,16.21969140337987,1.0056943423952975,-6.7421618,10.49208
GM0233,Ermelo,0.38380242518633884,5.751474023806875,0.12793414172877962,0.4783624429858716,6.897318945377684,7.926354433196129,4.449883190566248,0.5172989209033263,2.3195016130826565,9.906552452998108,0.6341083546556903,0.061185893870285904,0.01668706196462343,0.02781176994103905,14.539993325175214,19.418177772833463,1.8244521081321616,0.0,0.0556235398820781,0.0,1.9412615418845256,0.07787295583490933,0.12237178774057181,7.6927355656914,13.76682612081433,1.0624096117476916,-4.9871264,17.637154
GM0243,Harderwijk,0.45055568534525914,4.4755198077629075,0.18022227413810366,0.40716884157127126,5.319894536595134,6.751660381136736,5.209758702399626,3.3674865667656775,2.176017087741548,11.333978573574075,0.8276874812268464,0.02669959616860795,0.016687247605379967,0.04338684377398792,13.48663351466809,21.466475319560793,1.7254614023962886,0.0,0.06341154090044387,0.0,1.9857824650402163,0.0533991923372159,0.12348563227981177,2.5798484797917434,16.71728465106965,1.2114941761505857,-2.7515223,14.683815
GM0244,Hattem,0.259464559499941,5.189291189998821,0.09435074890906947,0.44816605731807996,5.967684868498644,10.496520816133978,5.720014152612336,0.3538153084090105,1.5803750442269136,12.819908008019814,0.6014860242953178,0.011793843613633684,0.023587687227267368,0.03538153084090105,17.301568581200613,18.563509847859418,1.6983134803632505,0.0,0.08255690529543579,0.0,2.040334945158627,0.08255690529543579,0.05896921806816842,2.276211817431301,13.079372567519755,1.2147658922042694,-1.7014202,15.993848
GM0246,Heerde,0.22766525357198933,8.894645941278066,0.09420631182289213,0.40822735123253256,6.515936567750039,8.525671219971738,3.6426440571518293,0.3375726173653635,2.080389386088868,8.549222797927461,0.659444182760245,0.054953681896687076,0.03140210394096404,0.039252629926205054,16.439001413094676,23.7556916313393,1.365991521431936,0.0,0.047103155911446065,0.0,1.8605746585021197,0.00785052598524101,0.06280420788192809,3.477783011461768,12.26252158894646,0.659444182760245,-1.6694665,-15.790897
GM0252,Heumen,0.4052506387102458,4.008457404633953,0.12333715091181394,0.29953308078583385,4.131794555545767,0.5990661615716677,8.686459342789181,0.4052506387102458,1.2245617126244384,20.148004581094177,0.5021584001409567,0.026429389481102985,0.026429389481102985,0.03523918597480398,13.117786979120782,19.99823804070126,2.237688309400053,0.06166857545590697,0.05285877896220597,0.0,3.752973306316624,0.026429389481102985,0.09690776143071095,0.05285877896220597,17.857457492731918,2.12316095498194,13.277291,1.1866199
GM0262,Lochem,0.30920942670900886,14.704161791743273,0.09192712685943506,0.5515627611566104,3.430553234163463,0.9359852916597025,7.228814975764666,0.9150927628280127,1.7006518468995486,16.576132375062677,0.59334781881999,0.04596356342971753,0.04596356342971753,0.020892528831689787,14.474343974594685,14.294668226642154,2.344141734915594,0.0,0.054320574962393446,0.0,2.5154604713354503,0.03760655189704162,0.09610563262577303,0.19221126525154605,17.006518468995488,1.8343640314223633,6.127685,-15.025731
GM0263,Maasdriel,0.565076999503229,5.004967709885743,0.04967709885742673,0.7016890213611525,3.4711872826626924,0.7886239443616493,3.9307004470938898,0.32911077993045207,1.8070044709388973,7.463984103328365,0.8383010432190761,0.018628912071535022,0.024838549428713365,0.031048186785891704,12.09016393442623,36.55613512170889,1.3785394932935917,0.037257824143070044,0.06830601092896176,0.0,2.9744162940884253,0.037257824143070044,0.09314456035767511,1.856681569796324,18.90213611525087,0.9811227024341779,-11.851878,-2.8603752
GM0267,Nijkerk,0.38486876321902846,6.282722513089006,0.10401858465379148,0.4230089109254187,5.714087583648278,6.927637737942512,4.084463090738879,1.3834471758954265,2.0006241115079226,8.345757775389202,0.8078776741444471,0.02773828924101106,0.024271003085884677,0.04160743386151659,12.981519364793176,24.198190076627025,1.213550154294234,0.0,0.06934572310252765,0.0,1.6469609236850318,0.03814014770639021,0.06241115079227488,6.23071322076211,15.866301445858326,1.14073714503658,-6.0428553,16.529526
GM0268,Nijmegen,0.24296470336946654,1.189014079493067,0.7742831206279703,0.31683309303857177,1.8769690820740108,0.7342339936989374,10.412773001548567,1.8582794895071288,1.5681458144212457,34.34702123493708,0.4912692903294708,0.07386838966910521,0.04805895231483954,0.060518680692760896,9.268257951976647,14.738968690482547,4.202488385753191,0.06140866129118385,0.1263772449760595,0.0,3.9728733913600682,0.032929282141649314,0.11747743899182998,0.11035759420444634,9.773766931880886,3.6008615012192733,20.620033,-1.2421184
GM0269,Oldebroek,0.280809241176846,8.296636671134086,0.012764056417129363,0.2744272129682813,5.826791754419554,11.74931393196758,2.131597421660604,0.2425170719254579,2.380496521794626,5.009892143723275,0.44674197459952775,0.0,0.025528112834258727,0.03829216925138809,14.468057948816133,25.343034016210353,0.6062926798136448,0.0,0.05105622566851745,0.0,1.2700236135043717,0.05743825387708214,0.019146084625694046,13.134214053226115,7.849894696534559,0.4850341438509158,-11.663908,20.751118
GM0273,Putten,0.2868925945849023,9.210447671986133,0.08965393580778196,0.45424660809276196,6.11439842209073,7.51897674974598,2.3549100472177393,0.3825234594465364,1.9305480843942382,5.176020560635945,0.6156236925467695,0.023907716215408523,0.023907716215408523,0.05379236148466918,12.856374394835933,23.274161735700197,1.051939513477975,0.0,0.05379236148466918,0.0,1.2671089594166518,0.04781543243081705,0.07172314864622557,12.414081644850876,14.003944773175542,0.7232084155161078,-10.319153,20.662289
GM0274,Renkum,0.38272018370568817,2.3537291297899823,0.186576089556523,0.4018561928909726,3.659761756685643,1.679184806008707,9.357508491604076,0.5453762617806056,1.9040329139357988,24.144859589532604,0.5692962732622112,0.04784002296321102,0.04784002296321102,0.03827201837056882,11.768645648949912,15.768071568674353,3.702817777352533,0.0,0.08132803903745874,0.0,3.1574415155719273,0.01913600918528441,0.2152801033344496,0.5645122709658901,17.160216236903793,2.243697076974597,17.323965,1.8973453
GM0275,Rheden,0.48373704920399985,3.443918992094148,0.25630843651853724,0.49817696112053717,3.4908487058228945,1.6389300025269846,7.429334681058446,1.3284718963214324,2.1154470957727156,20.26280639688098,0.5739864986823581,0.0794195155409552,0.036099779791343274,0.036099779791343274,12.898451319446952,21.544348579473667,3.1479007978051334,0.0,0.09385942745749251,0.0,3.808526767986715,0.043319735749611926,0.11551929533229847,0.41875744557958194,14.526551388036532,1.7291794520053427,13.185493,-1.3104869
GM0277,Rozendaal,0.08006405124099279,1.0408326661329064,0.08006405124099279,0.400320256204964,4.00320256204964,1.2810248198558847,12.730184147317853,0.0,0.7205764611689351,17.45396317053643,0.400320256204964,0.0,0.08006405124099279,0.0,10.0080064051241,8.166533226581265,2.9623698959167335,0.0,0.08006405124099279,0.0,1.2810248198558847,0.0,0.08006405124099279,0.6405124099279423,34.82786228983186,3.6829463570856684,14.407073,8.427776
GM0279,Scherpenzeel,0.4615155575405687,8.262617239839214,0.044662795891022775,0.3424147684978413,4.644930772666369,5.091558731576597,2.3671281822242074,0.31263957123715946,1.5483102575554564,4.808694357600119,0.6401667411046598,0.0,0.014887598630340925,0.0595503945213637,10.867947000148876,23.537293434569005,0.6550543397350007,0.0,0.02977519726068185,0.0,1.2803334822093195,0.02977519726068185,0.07443799315170463,20.27690933452434,14.128331100193538,0.5210659520619324,-8.796064,22.492687
GM0281,Tiel,0.6054620405358984,3.31501202335967,0.24905530745448298,0.4852284438337341,2.353143249742357,1.202335967021642,5.041222947440742,5.234455513569221,2.7524905530745447,12.615939539677086,0.6183442116111302,0.047234627275850226,0.0601167983510821,0.07299896942631398,11.843009275163174,30.20439711439368,1.6832703538302989,0.05152868430092752,0.04294057025077293,0.0,3.2720714531088975,0.05152868430092752,0.10305736860185503,0.6655788388869804,16.072655444864306,1.3569220199244245,-0.0064813914,2.1068757
GM0285,Voorst,0.3251936380299178,15.727546857446935,0.13007745521196712,0.3429314728315497,4.4108082540057945,1.2712114941169514,5.279962159285756,0.4848341512446047,1.8742978773724355,11.783834919884113,0.5794359368533081,0.0295630580027198,0.03547566960326376,0.0295630580027198,15.177673978596346,19.079997634955358,1.6023177437474132,0.0,0.0295630580027198,0.0,2.140365399396914,0.04138828120380772,0.0591261160054396,1.8388222077691716,16.484361142316562,1.2416484361142317,4.332898,-15.979795
GM0289,Wageningen,0.3064763287361884,2.1614646342446973,0.7016694894749577,0.2500201629163642,2.4881038793451085,2.6816678764416486,9.742721187192515,0.7782885716590048,1.173481732397774,36.76909428179692,0.3830954109202355,0.08468424872973628,0.0524235825469796,0.03629324945560126,8.520848455520607,10.480683926123074,4.75038309541092,0.0,0.1572707476409388,0.0,2.8187757077183644,0.040325832728445844,0.16130333091378338,0.9516896523913219,9.730623437373982,4.7786111783208325,21.323065,-1.1114862
GM0293,Westervoort,0.6912940159861741,3.802117087923958,0.27003672499459924,0.3348455389933031,3.4456686109310866,1.2421689349751566,5.584359472888313,1.7282350399654354,2.289911427954202,14.52797580470944,0.7885072369842299,0.04320587599913588,0.06480881399870382,0.06480881399870382,13.696262691726075,29.833657377403327,1.9226614819615468,0.0,0.06480881399870382,0.0,3.72650680492547,0.02160293799956794,0.11881615899762368,0.27003672499459924,14.355152300712897,1.112551306977749,-1.8786947,-5.648324
GM0294,Winterswijk,0.3007195789925894,13.290731392976049,0.0859198797121684,0.5584792181290946,3.098485662120073,0.8645687896036945,4.827623241327462,0.859198797121684,2.2661368274084417,12.990011813983461,0.5799591880571368,0.048329932338094725,0.032219954892063155,0.026849962410052625,21.23832026635163,19.552142627000322,1.1867683385243262,0.0,0.0859198797121684,0.0,3.324025346364515,0.13424981205026312,0.1073998496402105,0.3221995489206315,13.312211362904092,0.9075287294597788,3.8252213,-17.592237
GM0296,Wijchen,0.6143771613567802,4.260172172761386,0.14715620631300125,0.4157162828342285,3.5648590979324553,0.46354204988595393,6.691928482083732,0.6732396438819808,1.5856081230225885,12.98653520712236,0.7504966521963063,0.022073430946950186,0.022073430946950186,0.03678905157825031,14.193216098888971,27.632256640423808,1.6665440364947393,0.0698991979986756,0.04414686189390037,0.0,3.8444558899271577,0.04782576705172541,0.07725700831432565,0.04414686189390037,18.88014126995806,1.2655433742918107,-0.20873101,-2.5289793
GM0297,Zaltbommel,0.47815692240817215,4.162138665507499,0.12497283199304499,0.8150402086502934,3.374266463812215,4.178439469680504,4.960878069984786,1.1573570962834165,1.7822212562486417,10.459682677678765,0.6031297544012171,0.07063681808302542,0.048902412519017606,0.03260160834601174,10.921538795913932,23.342751575744405,1.5322755922625517,0.05433601391001956,0.021734405564007825,0.0,2.2223429689198,0.02716800695500978,0.07607041947402739,14.279504455553141,13.953488372093023,1.3203651380134753,-7.822118,19.423082
GM0299,Zevenaar,0.5527779733821562,6.260122526582635,0.1584395465108091,0.5809450038729667,3.707485388352933,0.5316527005140483,5.584113794803183,0.876698824026477,2.344905288359975,12.22801211182311,0.5316527005140483,0.035208788113513134,0.028167030490810506,0.024646151679459192,15.512992042813886,28.642349130342932,1.6336877684670095,0.0,0.06689669741567496,0.0,3.295542567424829,0.0528131821702697,0.16548130413351173,0.09506372790648546,16.248855714386313,0.8414900359129639,-4.0543027,-4.2764053
GM0301,Zutphen,0.35801832021674623,4.938072506773319,0.22900270932782868,0.43220229647787384,2.2997032640949553,1.686879112372597,7.011998451812669,1.6739775512837054,2.4190427041672042,23.384079473616307,0.580570249000129,0.10321248871113405,0.06128241517223584,0.03547929299445233,12.80802477099729,18.720165139981937,4.186556573345375,0.0,0.10321248871113405,0.0,4.880015481873307,0.06773319571668172,0.1161140498000258,0.35156753967230037,11.759772932524836,1.7933169913559541,16.028643,-2.6879478
GM0302,Nunspeet,0.19942272369456834,5.788506953555498,0.120703227499344,0.34636578325898715,4.439779585410653,8.895303070060352,2.408816583573865,0.34636578325898715,1.8945158750983995,5.242718446601942,0.6874836001049593,0.020991865652059828,0.01574389923904487,0.036735764891104694,11.356599317764367,20.991865652059825,0.8344266596693781,0.0,0.04723169771713461,0.0,1.332983468905799,0.01574389923904487,0.07347152978220939,23.715560220414588,10.585148255051168,0.6035161374967201,-9.928741,23.279198
GM0303,Dronten,0.5788876276958003,9.60272417707151,0.15891032917139614,0.6129398410896708,4.438138479001135,3.8516836927733635,4.124101399924329,1.3091184260310254,2.4177071509648127,8.978433598183882,0.7604994324631101,0.037835792659856225,0.03026863412788498,0.03026863412788498,14.877033673855466,25.361331819901626,1.4188422247446084,0.0,0.0681044267877412,0.011350737797956867,2.436625047294741,0.07567158531971245,0.11350737797956867,1.191827468785471,16.617480136208854,0.8967082860385925,-6.5462456,9.230808
GM0307,Amersfoort,0.4588503418586984,2.1190174727779185,0.44669536591542164,0.4872119523930109,3.1187642441124335,4.027348695872373,8.933907318308432,4.256267409470752,1.9083312230944542,21.704735376044567,0.6381362370220309,0.060774879716383894,0.08407191694099772,0.05165864775892631,10.974930362116991,15.725500126614333,2.9759432767789313,0.04760698911116738,0.09116231957457584,0.01823246391491517,2.9121296530767284,0.04456824512534819,0.14687262598126108,0.9683464168143834,15.24335274753102,2.555583692073943,16.58776,0.50242925
GM0308,Baarn,0.9093254224171289,2.6699342190119952,0.18702437766026053,0.5352766670966078,3.437379079066168,2.0185734554366053,9.035212175931898,1.6187282342319103,2.095962853089127,17.741519411840578,0.8254869082935637,0.07094028118147813,0.0580420482393912,0.0193473494131304,11.60840964787824,16.825744872952406,2.8247130143170387,0.051592931768347734,0.08383851412356508,0.0386946988262608,2.6570359860699084,0.0386946988262608,0.20637172707339094,0.9996130530117374,21.417515800335355,2.0250225719076487,14.02475,4.295237
GM0310,De Bilt,0.32612240460919667,2.0437004022176324,0.21016777185926006,0.30075732869514804,3.4713918179512264,2.174149364061311,10.59897814979889,1.3987027575461102,1.7356959089756132,22.455339348479907,0.5399137587418922,0.028988658187484147,0.028988658187484147,0.03623582273435518,9.747436315541544,13.207957386672465,3.2467297169982245,0.08334239228901692,0.07247164546871036,0.02536507591404863,2.3045983259049896,0.02536507591404863,0.09058955683588796,2.8481356669203173,20.408015363988838,2.5908613255063955,16.917656,4.046359
GM0312,Bunnik,0.3830701672428291,4.372605811454732,0.20554984583761562,0.30832476875642345,4.7463328038867605,2.074184807997758,10.38961038961039,0.5886200130804448,1.1772400261608895,24.974306269270297,0.5232177894048398,0.05605904886480426,0.07474539848640568,0.06540222367560497,10.26814911706998,13.1551901336074,2.802952443240213,0.02802952443240213,0.03737269924320284,0.01868634962160142,1.9807530598897505,0.02802952443240213,0.0934317481080071,1.5603101934037187,17.621227693170137,2.4665981500513876,18.188993,2.6353197
GM0313,Bunschoten,0.10545556805399325,5.040776152980877,0.06327334083239596,0.40073115860517433,6.5733970753655795,10.904105736782903,1.265466816647919,0.8928571428571429,2.3059617547806526,2.938695163104612,0.6467941507311586,0.02109111361079865,0.04921259842519685,0.0281214848143982,14.489595050618673,33.68953880764904,0.46400449943757033,0.00703037120359955,0.04921259842519685,0.0,0.9139482564679415,0.03515185601799775,0.02109111361079865,8.28880764904387,10.440101237345331,0.3655793025871766,-12.2631855,17.61145
GM0317,Eemnes,0.5281143212177695,5.265610438024231,0.15532774153463808,0.8543025784405095,3.976390183286735,1.382416899658279,6.539297918608264,0.4659832246039143,2.360981671326499,12.333022677850265,0.9319664492078286,0.015532774153463809,0.031065548306927617,0.015532774153463809,12.19322771046909,23.563218390804597,2.2988505747126435,0.031065548306927617,0.0,0.0,2.360981671326499,0.046598322460391424,0.1863932898415657,0.5902454178316248,22.506989748369058,1.3668841255048152,5.3790154,7.6673074
